#Addr, Size, Enable addr
0x00cb60,5,
0x00cb80,6,
0x00cba0,5,
0x00cbc0,6,
0x00cc00,9,
0x00cc48,7,
0x00cc68,2,
0x00cc74,9,
0x00cc9c,2,
0x00cd00,14,
0x00cd40,14,
0x00cd80,28,
0x00ce00,19,
0x00ce50,3,
0x00ce60,25,
0x00cec8,1,
0x00ced0,2,
0x00cee0,7,
0x00cf00,1,
0x00cf08,2,
0x00cffc,20,
0x00d050,25,
0x00d100,19,
0x00d150,25,
0x00d200,19,
0x00d250,25,
0x00d300,19,
0x00d350,25,
0x00d400,19,
0x00d450,25,
0x00d500,19,
0x00d550,25,
0x00d600,19,
0x00d650,25,
0x00d700,19,
0x00d750,25,
0x00d800,19,
0x00d850,25,
0x00d904,1,
0x00d914,10,
0x00d948,11,
0x00d980,2,
0x00d9a0,6,
0x00d9c0,2,
0x00d9cc,2,
0x00e000,35,
0x00ea00,10,
0x00ea80,3,
0x00eb00,6,
0x00f000,1,
0x00f008,5,
0x00f038,1,
0x00f044,1,
0x00f050,2,
0x00f100,13,
0x00f140,11,
0x00f170,12,
0x00f1a4,1,
0x00f200,104,
0x00f400,104,
0x00f600,104,
0x00f800,104,
0x010000,13,
0x010040,2,
0x010054,4,
0x010080,27,
0x010100,12,
0x010140,14,
0x010180,28,
0x010200,6,
0x010240,6,
0x01025c,3,
0x010280,5,
0x0102a0,8,
0x010400,14,
0x010440,14,
0x010480,14,
0x0104c0,14,
0x010540,3,
0x010600,7,
0x010620,14,
0x010680,5,
0x0106a0,7,
0x010800,13,
0x010840,2,
0x010854,4,
0x010880,27,
0x010900,12,
0x010940,14,
0x010980,28,
0x010a00,6,
0x010a40,6,
0x010a5c,3,
0x010a80,5,
0x010aa0,8,
0x010c00,14,
0x010c40,14,
0x010c80,14,
0x010cc0,14,
0x010d40,3,
0x010e00,7,
0x010e20,14,
0x010e80,5,
0x010ea0,7,
0x011000,13,
0x011040,2,
0x011054,4,
0x011080,27,
0x011100,12,
0x011140,14,
0x011180,28,
0x011200,6,
0x011240,6,
0x01125c,3,
0x011280,5,
0x0112a0,8,
0x011400,14,
0x011440,14,
0x011480,14,
0x0114c0,14,
0x011540,3,
0x011600,7,
0x011620,14,
0x011680,5,
0x0116a0,7,
0x011800,13,
0x011840,2,
0x011854,4,
0x011880,27,
0x011900,12,
0x011940,14,
0x011980,28,
0x011a00,6,
0x011a40,6,
0x011a5c,3,
0x011a80,5,
0x011aa0,8,
0x011c00,14,
0x011c40,14,
0x011c80,14,
0x011cc0,14,
0x011d40,3,
0x011e00,7,
0x011e20,14,
0x011e80,5,
0x011ea0,7,
0x012000,8,
0x012040,8,
0x012080,1,
0x012098,6,
0x012100,10,
0x012140,3,
0x012150,2,
0x012180,2,
0x012200,6,
0x012220,18,
0x012280,4,
0x012300,8,
0x012400,2,
0x012480,2,
0x012800,28,
0x0129f0,4,
0x013000,40,
0x013100,64,
0x013800,56,
0x013be0,8,
0x014000,13,
0x014040,2,
0x014054,4,
0x014080,27,
0x014100,12,
0x014140,14,
0x014180,28,
0x014200,6,
0x014240,6,
0x01425c,3,
0x014280,5,
0x0142a0,8,
0x014400,14,
0x014440,14,
0x014480,14,
0x0144c0,14,
0x014540,3,
0x014600,7,
0x014620,14,
0x014680,5,
0x0146a0,7,
0x014800,13,
0x014840,2,
0x014854,4,
0x014880,27,
0x014900,12,
0x014940,14,
0x014980,28,
0x014a00,6,
0x014a40,6,
0x014a5c,3,
0x014a80,5,
0x014aa0,8,
0x014c00,14,
0x014c40,14,
0x014c80,14,
0x014cc0,14,
0x014d40,3,
0x014e00,7,
0x014e20,14,
0x014e80,5,
0x014ea0,7,
0x015000,13,
0x015040,2,
0x015054,4,
0x015080,27,
0x015100,12,
0x015140,14,
0x015180,28,
0x015200,6,
0x015240,6,
0x01525c,3,
0x015280,5,
0x0152a0,8,
0x015400,14,
0x015440,14,
0x015480,14,
0x0154c0,14,
0x015540,3,
0x015600,7,
0x015620,14,
0x015680,5,
0x0156a0,7,
0x015800,13,
0x015840,2,
0x015854,4,
0x015880,27,
0x015900,12,
0x015940,14,
0x015980,28,
0x015a00,6,
0x015a40,6,
0x015a5c,3,
0x015a80,5,
0x015aa0,8,
0x015c00,14,
0x015c40,14,
0x015c80,14,
0x015cc0,14,
0x015d40,3,
0x015e00,7,
0x015e20,14,
0x015e80,5,
0x015ea0,7,
0x016000,8,
0x016040,8,
0x016080,1,
0x016098,6,
0x016100,10,
0x016140,3,
0x016150,2,
0x016180,2,
0x016200,6,
0x016220,18,
0x016280,4,
0x016300,8,
0x016400,2,
0x016480,2,
0x016800,28,
0x0169f0,4,
0x017000,40,
0x017100,64,
0x017800,56,
0x017be0,8,
0x018000,2,
0x01800c,2,
0x018040,7,
0x018100,3,
0x018110,3,
0x018120,5,
0x018200,6,
0x018240,5,
0x018400,2,
0x01840c,2,
0x018440,7,
0x018500,3,
0x018510,3,
0x018520,5,
0x018600,6,
0x018640,5,
0x018800,2,
0x01880c,2,
0x018840,7,
0x018900,3,
0x018910,3,
0x018920,5,
0x018a00,6,
0x018a40,5,
0x018c00,2,
0x018c0c,2,
0x018c40,7,
0x018d00,3,
0x018d10,3,
0x018d20,5,
0x018e00,6,
0x018e40,5,
0x019000,2,
0x01900c,2,
0x019040,7,
0x019100,3,
0x019110,3,
0x019120,5,
0x019200,6,
0x019240,5,
0x019400,2,
0x01940c,2,
0x019440,7,
0x019500,3,
0x019510,3,
0x019520,5,
0x019600,6,
0x019640,5,
0x019800,2,
0x01980c,2,
0x019840,7,
0x019900,3,
0x019910,3,
0x019920,5,
0x019a00,6,
0x019a40,5,
0x019c00,2,
0x019c0c,2,
0x019c40,7,
0x019d00,3,
0x019d10,3,
0x019d20,5,
0x019e00,6,
0x019e40,5,
0x01a000,5,
0x01a040,9,
0x01a100,3,
0x01a200,1,
0x01a210,1,
0x01a220,1,
0x01a230,1,
0x01a240,1,
0x01a300,3,
0x01a314,1,
0x01a320,4,
0x01a400,5,
0x01a440,5,
0x01b000,80,
0x01b200,1,
0x020004,5,
0x020020,3,
0x020030,3,
0x020040,13,
0x020078,4,
0x02009c,25,
0x020104,5,
0x020120,3,
0x020130,3,
0x020140,13,
0x020178,4,
0x02019c,25,
0x020204,5,
0x020220,3,
0x020230,3,
0x020240,13,
0x020278,4,
0x02029c,25,
0x020304,5,
0x020320,3,
0x020330,3,
0x020340,13,
0x020378,4,
0x02039c,25,
0x020600,4,
0x020c00,24,
0x020c80,24,
0x020d00,24,
0x020d80,24,
0x020e00,4,
0x020e20,4,
0x020e40,4,
0x020e60,4,
0x020e80,39,
0x020f20,7,
0x020f40,7,
0x020f60,7,
0x021000,12,
0x021200,1,
0x021218,2,
0x02122c,1,
0x021280,1,
0x021298,2,
0x0212ac,1,
0x021300,1,
0x021318,2,
0x02132c,1,
0x021380,1,
0x021398,2,
0x0213ac,1,
0x021400,4,
0x021420,2,
0x02142c,1,
0x021480,4,
0x0214a0,2,
0x0214ac,1,
0x021500,4,
0x021520,2,
0x02152c,1,
0x021580,4,
0x0215a0,2,
0x0215ac,1,
0x021600,4,
0x021640,4,
0x021680,4,
0x0216c0,4,
0x021700,7,
0x021720,7,
0x021740,7,
0x021760,7,
0x021780,4,
0x02179c,11,
0x0217d0,2,
0x0217e0,2,
0x0217f0,2,
0x021900,44,
0x022000,7,
0x022020,4,
0x022040,4,
0x022060,7,
0x022080,7,
0x0220a0,4,
0x0220c0,4,
0x0220e0,7,
0x022100,7,
0x022120,4,
0x022140,4,
0x022160,7,
0x022180,7,
0x0221a0,4,
0x0221c0,4,
0x0221e0,7,
0x022200,32,
0x022b00,1,
0x022b20,1,
0x022b28,4,
0x022b40,1,
0x022b60,1,
0x022b68,4,
0x022b80,1,
0x022ba0,1,
0x022ba8,4,
0x022bc0,1,
0x022be0,1,
0x022be8,4,
0x022c00,7,
0x022c20,1,
0x022c54,18,
0x022ca0,1,
0x022cd4,18,
0x022d20,1,
0x022d54,18,
0x022da0,1,
0x022dd4,12,
0x022e08,6,
0x023100,7,
0x023120,7,
0x023140,7,
0x023160,7,
0x023180,3,
0x024004,5,
0x024020,3,
0x024030,3,
0x024040,13,
0x024078,4,
0x02409c,25,
0x024104,5,
0x024120,3,
0x024130,3,
0x024140,13,
0x024178,4,
0x02419c,25,
0x024204,5,
0x024220,3,
0x024230,3,
0x024240,13,
0x024278,4,
0x02429c,25,
0x024304,5,
0x024320,3,
0x024330,3,
0x024340,13,
0x024378,4,
0x02439c,25,
0x024600,4,
0x024c00,24,
0x024c80,24,
0x024d00,24,
0x024d80,24,
0x024e00,4,
0x024e20,4,
0x024e40,4,
0x024e60,4,
0x024e80,39,
0x024f20,7,
0x024f40,7,
0x024f60,7,
0x025000,12,
0x025200,1,
0x025218,2,
0x02522c,1,
0x025280,1,
0x025298,2,
0x0252ac,1,
0x025300,1,
0x025318,2,
0x02532c,1,
0x025380,1,
0x025398,2,
0x0253ac,1,
0x025400,4,
0x025420,2,
0x02542c,1,
0x025480,4,
0x0254a0,2,
0x0254ac,1,
0x025500,4,
0x025520,2,
0x02552c,1,
0x025580,4,
0x0255a0,2,
0x0255ac,1,
0x025600,4,
0x025640,4,
0x025680,4,
0x0256c0,4,
0x025700,7,
0x025720,7,
0x025740,7,
0x025760,7,
0x025780,4,
0x02579c,11,
0x0257d0,2,
0x0257e0,2,
0x0257f0,2,
0x025900,44,
0x026000,7,
0x026020,4,
0x026040,4,
0x026060,7,
0x026080,7,
0x0260a0,4,
0x0260c0,4,
0x0260e0,7,
0x026100,7,
0x026120,4,
0x026140,4,
0x026160,7,
0x026180,7,
0x0261a0,4,
0x0261c0,4,
0x0261e0,7,
0x026200,32,
0x026b00,1,
0x026b20,1,
0x026b28,4,
0x026b40,1,
0x026b60,1,
0x026b68,4,
0x026b80,1,
0x026ba0,1,
0x026ba8,4,
0x026bc0,1,
0x026be0,1,
0x026be8,4,
0x026c00,7,
0x026c20,1,
0x026c54,18,
0x026ca0,1,
0x026cd4,18,
0x026d20,1,
0x026d54,18,
0x026da0,1,
0x026dd4,12,
0x026e08,6,
0x027100,7,
0x027120,7,
0x027140,7,
0x027160,7,
0x027180,3,
0x028000,10,
0x028080,3,
0x0280c0,1,
0x028100,21,
0x028180,13,
0x0281c4,7,
0x0281e4,7,
0x028204,7,
0x028224,8,
0x029000,7,
0x029030,2,
0x029040,7,
0x029070,2,
0x029100,2,
0x029120,2,
0x029140,2,
0x029160,2,
0x029180,9,
0x029200,7,
0x029230,2,
0x029240,7,
0x029270,2,
0x029300,2,
0x029320,2,
0x029340,2,
0x029360,2,
0x029380,9,
0x029400,11,
0x029500,11,
0x02a000,3,
0x02a010,2,
0x02a01c,5,
0x02a040,8,
0x02a080,3,
0x02a090,2,
0x02a09c,5,
0x02a0c0,8,
0x02a100,3,
0x02a110,2,
0x02a11c,5,
0x02a140,8,
0x02a180,3,
0x02a190,2,
0x02a19c,5,
0x02a1c0,8,
0x02a200,7,
0x02a220,12,
0x02a280,7,
0x02a2a0,12,
0x02a300,3,
0x02a310,1,
0x02a400,3,
0x02a410,2,
0x02a41c,5,
0x02a440,8,
0x02a480,3,
0x02a490,2,
0x02a49c,5,
0x02a4c0,8,
0x02a500,3,
0x02a510,2,
0x02a51c,5,
0x02a540,8,
0x02a580,3,
0x02a590,2,
0x02a59c,5,
0x02a5c0,8,
0x02a600,7,
0x02a620,12,
0x02a680,7,
0x02a6a0,12,
0x02a700,3,
0x02a710,1,
0x02a840,14,
0x02a880,16,
0x02a900,5,
0x02a920,11,
0x02a950,9,
0x02a980,8,
0x02a9c0,6,
0x02aa00,8,
0x02aa40,6,
0x02aa80,8,
0x02aac0,6,
0x02ab00,8,
0x02ab40,6,
0x02ab80,8,
0x02abc0,6,
0x02ac00,8,
0x02ac40,6,
0x02ac80,8,
0x02acc0,6,
0x02ad00,8,
0x02ad40,6,
0x02ad80,3,
0x02c000,16,
0x02c080,11,
0x02c100,11,
0x02c204,1,
0x02c224,21,
0x02c280,16,
0x02c300,11,
0x02c340,11,
0x02c800,21,
0x02c860,5,
0x02c880,6,
0x02c8a0,5,
0x02c8c0,6,
0x02c900,21,
0x02c960,5,
0x02c980,6,
0x02c9a0,5,
0x02c9c0,6,
0x02ca00,21,
0x02ca60,5,
0x02ca80,6,
0x02caa0,5,
0x02cac0,6,
0x02cb00,21,
0x02cb60,5,
0x02cb80,6,
0x02cba0,5,
0x02cbc0,6,
0x02cc00,9,
0x02cc48,7,
0x02cc68,2,
0x02cc74,9,
0x02cc9c,2,
0x02cd00,14,
0x02cd40,14,
0x02cd80,28,
0x02ce00,19,
0x02ce50,3,
0x02ce60,25,
0x02cec8,1,
0x02ced0,2,
0x02cee0,7,
0x02cf00,1,
0x02cf08,2,
0x02cffc,20,
0x02d050,25,
0x02d100,19,
0x02d150,25,
0x02d200,19,
0x02d250,25,
0x02d300,19,
0x02d350,25,
0x02d400,19,
0x02d450,25,
0x02d500,19,
0x02d550,25,
0x02d600,19,
0x02d650,25,
0x02d700,19,
0x02d750,25,
0x02d800,19,
0x02d850,25,
0x02d904,1,
0x02d914,10,
0x02d948,11,
0x02d980,2,
0x02d9a0,6,
0x02d9c0,2,
0x02d9cc,2,
0x02e000,35,
0x02ea00,10,
0x02ea80,3,
0x02eb00,6,
0x02f000,1,
0x02f008,5,
0x02f038,1,
0x02f044,1,
0x02f050,2,
0x02f100,13,
0x02f140,11,
0x02f170,12,
0x02f1a4,1,
0x02f200,104,
0x02f400,104,
0x02f600,104,
0x02f800,104,
0x030000,13,
0x030040,2,
0x030054,4,
0x030080,27,
0x030100,12,
0x030140,14,
0x030180,28,
0x030200,6,
0x030240,6,
0x03025c,3,
0x030280,5,
0x0302a0,8,
0x030400,14,
0x030440,14,
0x030480,14,
0x0304c0,14,
0x030540,3,
0x030600,7,
0x030620,14,
0x030680,5,
0x0306a0,7,
0x030800,13,
0x030840,2,
0x030854,4,
0x030880,27,
0x030900,12,
0x030940,14,
0x030980,28,
0x030a00,6,
0x030a40,6,
0x030a5c,3,
0x030a80,5,
0x030aa0,8,
0x030c00,14,
0x030c40,14,
0x030c80,14,
0x030cc0,14,
0x030d40,3,
0x030e00,7,
0x030e20,14,
0x030e80,5,
0x030ea0,7,
0x031000,13,
0x031040,2,
0x031054,4,
0x031080,27,
0x031100,12,
0x031140,14,
0x031180,28,
0x031200,6,
0x031240,6,
0x03125c,3,
0x031280,5,
0x0312a0,8,
0x031400,14,
0x031440,14,
0x031480,14,
0x0314c0,14,
0x031540,3,
0x031600,7,
0x031620,14,
0x031680,5,
0x0316a0,7,
0x031800,13,
0x031840,2,
0x031854,4,
0x031880,27,
0x031900,12,
0x031940,14,
0x031980,28,
0x031a00,6,
0x031a40,6,
0x031a5c,3,
0x031a80,5,
0x031aa0,8,
0x031c00,14,
0x031c40,14,
0x031c80,14,
